USER_ID,PERSON_ID,EMAIL,NAME_PREFIX,FIRST_NAME,MI_NAME,LAST_NAME,NAME_SUFFIX,STATUS_CODE,STATUS_DESCRIP,ACCOUNT_CREATED_DATE,ACCOUNT_UPDATED_DATE,ACCOUNT_LAST_LOGIN_DATE,LAST_UPDATED_DATE,LAST_UPDATED_DAY,ORG_ID,ORG_NAME
UNDERWOODJ42,78189324,UnderwoodJ42@cancer.com,,Jasmine,,Underwood,,1,Active,05/26/2021 12:51:58,,,05/26/2021 12:51:58,2021-05-26,10042753,COOK COUNTY HEALTH AND HOSPITAL SYSTEM
MACKENZIEJ54,78179830,MackenzieJ54@cancer.com,,Jack,,Mackenzie,,1,Active,05/20/2021 11:08:43,05/20/2021 12:57:33,05/20/2021 12:57:33,05/20/2021 12:57:33,2021-05-20,10065423,"GRANTS PASS, CITY OF"
POWELLK89,78175502,PowellK89@cancer.com,,Kevin,,Powell,,1,Active,05/17/2021 18:13:20,,,05/17/2021 18:13:20,2021-05-17,1650803,TACOMA GENERAL HOSPITAL
OGDENM8,78179611,OgdenM8@cancer.com,,Michael,,Ogden,,1,Active,05/20/2021 09:44:36,05/20/2021 13:51:59,05/20/2021 13:51:59,05/20/2021 13:51:59,2021-05-20,2076701,UNIVERSITY OF DELAWARE
PARSONSO33,78174591,ParsonsO33@cancer.com,,Oliver,K,Parsons,,1,Active,05/17/2021 11:59:39,05/26/2021 20:32:15,05/26/2021 20:23:04,05/26/2021 20:32:15,2021-05-26,676602,UNIVERSITY OF GEORGIA
GRAHAMD38,78169214,GrahamD38@cancer.com,,Dan,Tianqi,Graham,,1,Active,05/12/2021 13:52:08,05/14/2021 10:55:58,05/14/2021 10:55:58,05/14/2021 10:55:58,2021-05-14,513806,UNIVERSITY OF FLORIDA
PARRD42,78184259,ParrD42@cancer.com,,Dominic,,Parr,,1,Active,05/24/2021 13:14:11,05/24/2021 18:51:20,05/24/2021 18:51:20,05/24/2021 18:51:20,2021-05-24,7596201,UNIVERSITY OF SOUTH DAKOTA
SLATERS31,78188963,SlaterS31@cancer.com,,Sam,,Slater,,1,Active,05/26/2021 10:18:07,05/26/2021 14:52:21,05/26/2021 14:52:21,05/26/2021 14:52:21,2021-05-26,2656201,UNIVERSITY OF FLORENCE
YOUNGL28,78186047,YoungL28@cancer.com,,Luke,,Young,,1,Active,05/25/2021 10:14:48,,,05/25/2021 10:14:48,2021-05-25,577806,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS
MCDONALDA26,78171591,McDonaldA26@cancer.com,,Angela,Ray,McDonald,,1,Active,05/13/2021 19:34:18,,,05/13/2021 19:34:18,2021-05-13,10065188,K.RAY TRANSPORT LLC
SANDERSONA31,78184608,SandersonA31@cancer.com,Ms,Angela,,Sanderson,,1,Active,05/24/2021 15:39:00,05/24/2021 17:42:57,05/24/2021 17:39:59,05/24/2021 17:42:57,2021-05-24,894901,BOSTON UNIVERSITY MEDICAL CAMPUS
STEWARTO68,78172083,StewartO68@cancer.com,,Oliver,,Stewart,,1,Active,05/14/2021 01:45:57,05/18/2021 02:35:32,05/18/2021 02:35:32,05/18/2021 02:35:32,2021-05-18,10053248,OKINAWA INSTITUTE OF SCIENCE AND TECHNOLOGY SCHOOL CORPORATION
WELCHS37,78181341,WelchS37@cancer.com,Dr,Stephanie,Howard,Welch,,1,Active,05/21/2021 09:53:38,05/25/2021 09:54:58,05/25/2021 09:49:01,05/25/2021 09:54:58,2021-05-25,484603,U.S. NAVAL RESEARCH LABORATORY
DAVIEST97,78184478,DaviesT97@cancer.com,Dr,Tim,,Davies,,1,Active,05/24/2021 14:40:38,05/24/2021 15:16:47,05/24/2021 15:16:47,05/24/2021 15:16:47,2021-05-24,10064545,"RAPID MOLECULAR DIAGNOSTICS, LLC"
PEAKEN11,78186260,PeakeN11@cancer.com,,Neil,,Peake,,1,Active,05/25/2021 11:28:17,05/26/2021 22:34:22,05/26/2021 22:27:27,05/26/2021 22:34:22,2021-05-26,577502,UNIVERSITY OF CALIFORNIA BERKELEY
WALLACEP15,78184479,WallaceP15@cancer.com,Dr,Piers,,Wallace,,1,Active,05/24/2021 14:40:38,05/25/2021 14:42:32,05/25/2021 14:42:32,05/25/2021 14:42:32,2021-05-25,10064545,"RAPID MOLECULAR DIAGNOSTICS, LLC"
BAILEYT61,78191268,BaileyT61@cancer.com,,Trevor,,Bailey,,1,Active,05/27/2021 10:51:51,05/27/2021 11:08:45,05/27/2021 11:08:45,05/27/2021 11:08:45,2021-05-27,10049322,"INTERCOMMUNITY, INC."
WATSONE55,78175141,WatsonE55@cancer.com,,Elizabeth,,Watson,,1,Active,05/17/2021 15:29:27,05/17/2021 16:11:15,05/17/2021 15:37:10,05/17/2021 16:11:15,2021-05-17,9083901,WASHINGTON UNIVERSITY
ANDERSONK27,78180123,AndersonK27@cancer.com,,Keith,,Anderson,,1,Active,05/20/2021 13:12:45,,,05/20/2021 13:12:45,2021-05-20,10052810,PAN AM CLINIC FOUNDATION
WILSONK28,78171236,WilsonK28@cancer.com,,Karen,,Wilson,,1,Active,05/13/2021 15:15:33,,,05/13/2021 15:15:33,2021-05-13,5245901,MICHIGAN STATE UNIVERSITY
BELLF25,78172716,BellF25@cancer.com,,Frank,,Bell,,1,Active,05/14/2021 12:04:32,05/14/2021 13:47:58,05/14/2021 12:58:28,05/14/2021 13:47:58,2021-05-14,7839401,ST. JOHN'S UNIVERSITY
SHORTP28,78189358,ShortP28@cancer.com,,Piers,,Short,,1,Active,05/26/2021 13:09:21,,,05/26/2021 13:09:21,2021-05-26,514002,UNIVERSITY OF UTAH
BUTLERA59,78176931,ButlerA59@cancer.com,,Andrew,,Butler,,1,Active,05/18/2021 14:50:23,05/18/2021 15:27:19,05/18/2021 15:27:19,05/18/2021 15:27:19,2021-05-18,8645001,UNIVERSITY HOSPITALS OF CLEVELAND
BLACKS56,78187227,BlackS56@cancer.com,,Sally,,Black,,1,Active,05/25/2021 15:10:38,05/25/2021 16:07:48,05/25/2021 16:07:48,05/25/2021 16:07:48,2021-05-25,4134401,JOHNS HOPKINS UNIVERSITY
KERRO67,78182327,KerrO67@cancer.com,,Olivia,,Kerr,,1,Active,05/21/2021 17:05:50,05/25/2021 12:19:31,05/22/2021 15:05:02,05/25/2021 12:19:31,2021-05-25,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS
REIDD3,78169517,ReidD3@cancer.com,,Dylan,,Reid,,1,Active,05/12/2021 16:18:01,05/12/2021 19:28:47,05/12/2021 19:15:04,05/12/2021 19:28:47,2021-05-12,676603,GEORGIA INSTITUTE OF TECHNOLOGY
VAUGHANS45,78174970,VaughanS45@cancer.com,,Sean,,Vaughan,,1,Active,05/17/2021 14:37:30,05/17/2021 15:28:10,05/17/2021 15:28:10,05/17/2021 15:28:10,2021-05-17,9083901,WASHINGTON UNIVERSITY
HARRISK8,78182232,HarrisK8@cancer.com,,Keith,Thalia,Harris,,1,Active,05/21/2021 16:20:31,,,05/21/2021 16:20:31,2021-05-21,8598501,NATIONAL UNIVERSITY OF COLOMBIA
PARSONSK27,78169780,ParsonsK27@cancer.com,,Katherine,,Parsons,,1,Active,05/12/2021 21:39:19,05/13/2021 09:49:57,05/13/2021 09:49:57,05/13/2021 09:49:57,2021-05-13,10037533,"7 HILLS PHARMA, LLC"
MITCHELLA96,78174332,MitchellA96@cancer.com,,Amanda,,Mitchell,,1,Active,05/17/2021 10:34:15,05/21/2021 11:30:00,05/21/2021 11:19:31,05/21/2021 11:30:00,2021-05-21,1464901,DANA-FARBER CANCER INST
ALSOPM70,78177202,AlsopM70@cancer.com,,Max,,Alsop,,1,Active,05/18/2021 17:09:01,,,05/18/2021 17:09:01,2021-05-18,481201,BAYLOR COLLEGE OF MEDICINE
STEWARTL67,78172555,StewartL67@cancer.com,Dr,Lauren,,Stewart,,1,Active,05/14/2021 11:16:43,05/14/2021 11:33:37,05/14/2021 11:24:26,05/14/2021 11:33:37,2021-05-14,578503,UNIVERSITY OF WISCONSIN-MADISON
PAIGEC25,78164755,PaigeC25@cancer.com,Mr,Cameron,,Paige,,1,Active,05/20/2021 20:27:22,05/26/2021 19:14:25,05/26/2021 18:27:38,05/26/2021 19:14:25,2021-05-26,513617,CALIFORNIA STATE UNIVERSITY NORTHRIDGE
CAMERONW73,78172965,CameronW73@cancer.com,,William,,Cameron,,1,Active,05/14/2021 14:35:30,05/14/2021 15:58:40,05/14/2021 15:54:33,05/14/2021 15:58:40,2021-05-14,578209,EAST CAROLINA UNIVERSITY
WILSONC56,78178799,WilsonC56@cancer.com,Ms,Charles,,Wilson,,1,Active,05/25/2021 10:18:08,05/25/2021 14:14:40,05/25/2021 14:14:40,05/25/2021 14:14:40,2021-05-25,5998304,NEW YORK UNIVERSITY SCHOOL OF MEDICINE
LEER59,78189619,LeeR59@cancer.com,,Rose,,Lee,,1,Active,05/26/2021 14:48:25,,,05/26/2021 14:48:25,2021-05-26,7915401,SAINT LOUIS UNIVERSITY
NORTHP27,78169744,NorthP27@cancer.com,,Peter,,North,,1,Active,05/12/2021 19:23:29,05/13/2021 13:51:40,05/13/2021 13:51:40,05/13/2021 13:51:40,2021-05-13,3497005,KAISER FOUNDATION RESEARCH INSTITUTE
SKINNERA15,78176260,SkinnerA15@cancer.com,,Austin,,Skinner,,1,Active,05/18/2021 09:05:27,05/19/2021 13:54:02,05/19/2021 13:26:44,05/19/2021 13:54:02,2021-05-19,6218701,OHIO STATE UNIVERSITY
DICKENSM23,78169755,DickensM23@cancer.com,,Maria,,Dickens,,1,Active,05/12/2021 19:56:46,05/12/2021 21:59:50,05/12/2021 21:59:50,05/12/2021 21:59:50,2021-05-12,8046501,STANFORD UNIVERSITY
SKINNERU54,78173395,SkinnerU54@cancer.com,Ms,Una,,Skinner,,1,Active,05/14/2021 18:44:57,05/15/2021 14:43:49,05/15/2021 14:30:45,05/15/2021 14:43:49,2021-05-15,6297004,OREGON STATE UNIVERSITY
MILLERS18,78169738,MillerS18@cancer.com,Ms,Sophie,,Miller,,1,Active,05/12/2021 18:57:48,05/12/2021 21:13:03,05/12/2021 21:13:03,05/12/2021 21:13:03,2021-05-12,4434601,LAVAL UNIVERSITY
CAMPBELLA16,78178173,CampbellA16@cancer.com,,Alexander,A,Campbell,,1,Active,05/19/2021 10:31:35,05/25/2021 19:09:58,05/25/2021 18:53:07,05/25/2021 19:09:58,2021-05-25,5998301,NEW YORK UNIVERSITY
CLARKSOND3,78189896,ClarksonD3@cancer.com,,Dominic,Virginia,Clarkson,,1,Active,05/26/2021 16:27:40,05/26/2021 16:33:35,05/26/2021 16:33:35,05/26/2021 16:33:35,2021-05-26,1506502,UNIVERSITY OF MICHIGAN AT ANN ARBOR
SPRINGERA51,78190990,SpringerA51@cancer.com,,Audrey,,Springer,,1,Active,05/27/2021 08:13:02,05/27/2021 11:43:50,05/27/2021 11:31:39,05/27/2021 11:43:50,2021-05-27,578503,UNIVERSITY OF WISCONSIN-MADISON
RUTHERFORDS13,78169367,RutherfordS13@cancer.com,,Steven,,Rutherford,,1,Active,05/12/2021 15:18:00,05/13/2021 00:58:05,05/13/2021 00:25:24,05/13/2021 00:58:05,2021-05-13,490201,UNIVERSITY OF ARIZONA
MORRISOND49,78186986,MorrisonD49@cancer.com,,Dorothy,,Morrison,,1,Active,05/25/2021 14:25:33,,,05/25/2021 14:25:33,2021-05-25,9083901,WASHINGTON UNIVERSITY
SMITHJ84,78171278,SmithJ84@cancer.com,,Jessica,,Smith,,1,Active,05/13/2021 15:37:47,,,05/13/2021 15:37:47,2021-05-13,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA
ALSOPS84,78184572,AlsopS84@cancer.com,,Sean,,Alsop,,1,Active,05/24/2021 15:23:09,05/24/2021 16:21:26,05/24/2021 16:21:26,05/24/2021 16:21:26,2021-05-24,1506502,UNIVERSITY OF MICHIGAN AT ANN ARBOR
MACKENZIEM97,78189642,MackenzieM97@cancer.com,,Maria,,Mackenzie,,1,Active,05/26/2021 14:52:47,05/26/2021 15:04:44,05/26/2021 15:02:56,05/26/2021 15:04:44,2021-05-26,1514803,WEILL MEDICAL COLL OF CORNELL UNIV
MCGRATHL58,78189361,McGrathL58@cancer.com,,Lauren,,McGrath,,1,Active,05/26/2021 13:10:05,05/26/2021 16:24:44,05/26/2021 16:24:44,05/26/2021 16:24:44,2021-05-26,1725201,COLORADO STATE UNIVERSITY
NOLANS20,77901712,NolanS20@cancer.com,,Sean,,Nolan,,1,Active,05/13/2021 16:53:43,05/13/2021 19:44:33,05/13/2021 19:34:19,05/13/2021 19:44:33,2021-05-13,8968001,VIRGINIA POLYTECHNIC INST AND ST UNIV
CLARKSONJ54,78179907,ClarksonJ54@cancer.com,,Jennifer,,Clarkson,,1,Active,05/20/2021 11:35:35,05/20/2021 16:23:34,05/20/2021 16:16:43,05/20/2021 16:23:34,2021-05-20,1449402,UNIVERSITY OF HOUSTON
DAVIESC73,78181769,DaviesC73@cancer.com,,Connor,,Davies,,1,Active,05/21/2021 13:27:25,,,05/21/2021 13:27:25,2021-05-21,4081102,NEW YORK-PRESBYTERIAN HOSPITAL
WALLACEC20,78185654,WallaceC20@cancer.com,,Chloe,,Wallace,,1,Active,05/25/2021 08:41:51,05/25/2021 13:38:41,05/25/2021 13:38:41,05/25/2021 13:38:41,2021-05-25,1196204,RUTGERS THE STATE UNIV OF NJ NEWARK
CHAPMANG93,78174669,ChapmanG93@cancer.com,,Gabrielle,,Chapman,,1,Active,05/17/2021 12:30:49,05/18/2021 14:18:57,05/18/2021 14:13:52,05/18/2021 14:18:57,2021-05-18,8721001,VANDERBILT UNIVERSITY
MORGANJ45,78170439,MorganJ45@cancer.com,,Julia,R,Morgan,,1,Active,05/13/2021 09:23:19,05/24/2021 18:04:04,05/24/2021 17:56:00,05/24/2021 18:04:04,2021-05-24,1514802,CORNELL UNIVERSITY
JONESA88,78181913,JonesA88@cancer.com,,Andrea,,Jones,,1,Active,05/21/2021 14:12:21,05/21/2021 16:49:05,05/21/2021 16:49:05,05/21/2021 16:49:05,2021-05-21,1225501,CEDARS-SINAI MEDICAL CENTER
FORSYTHD10,78178933,ForsythD10@cancer.com,,David,Alonso ,Forsyth,,1,Active,05/19/2021 17:42:40,,,05/19/2021 17:42:40,2021-05-19,578417,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON
GLOVERN61,78171198,GloverN61@cancer.com,,Nicholas,,Glover,,1,Active,05/13/2021 14:56:37,05/13/2021 15:46:31,05/13/2021 15:46:31,05/13/2021 15:46:31,2021-05-13,9087701,UNIVERSITY OF WASHINGTON
MATHISJ36,78186237,MathisJ36@cancer.com,,Joshua,,Mathis,,1,Active,05/25/2021 11:21:02,05/25/2021 11:50:49,05/25/2021 11:36:41,05/25/2021 11:50:49,2021-05-25,1646402,SINAI HEALTH SYSTEM
CAMPBELLD9,78181858,CampbellD9@cancer.com,Ms,Dominic,Elaine,Campbell,,1,Active,05/21/2021 13:54:53,05/24/2021 12:55:46,05/24/2021 12:55:46,05/24/2021 12:55:46,2021-05-24,6463801,UNIVERSITY OF PENNSYLVANIA
KNOXM14,78172463,KnoxM14@cancer.com,,Melanie,,Knox,,1,Active,05/14/2021 10:58:09,05/14/2021 11:31:34,05/14/2021 11:29:06,05/14/2021 11:31:34,2021-05-14,1470402,AUBURN UNIVERSITY AT AUBURN
PETERSG36,78187092,PetersG36@cancer.com,,Gordon,,Peters,,1,Active,05/25/2021 14:42:51,05/26/2021 11:45:13,05/26/2021 11:45:13,05/26/2021 11:45:13,2021-05-26,1523702,OHIO UNIVERSITY ATHENS
CHURCHILLC30,78177257,ChurchillC30@cancer.com,,Colin,,Churchill,,1,Active,05/18/2021 17:58:26,05/18/2021 22:23:23,05/18/2021 22:23:23,05/18/2021 22:23:23,2021-05-18,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS
BAKERM50,78173147,BakerM50@cancer.com,Dr,Matt,,Baker,,1,Active,05/14/2021 16:00:58,05/18/2021 16:29:36,05/18/2021 16:14:38,05/18/2021 16:29:36,2021-05-18,8046501,STANFORD UNIVERSITY
QUINNJ7,78175173,QuinnJ7@cancer.com,,Jan,,Quinn,,1,Active,05/17/2021 15:40:42,05/17/2021 16:21:36,05/17/2021 16:21:36,05/17/2021 16:21:36,2021-05-17,7575301,MEDICAL UNIVERSITY OF SOUTH CAROLINA
VANCED47,78169243,VanceD47@cancer.com,,Diane,Mohammed,Vance,,1,Active,05/12/2021 14:04:08,05/12/2021 15:10:05,05/12/2021 15:04:07,05/12/2021 15:10:05,2021-05-12,513614,SAN DIEGO STATE UNIVERSITY
METCALFEF3,78171571,MetcalfeF3@cancer.com,Mr,Felicity,,Metcalfe,,1,Active,05/13/2021 18:44:12,05/13/2021 18:57:23,05/13/2021 18:53:19,05/13/2021 18:57:23,2021-05-13,490201,UNIVERSITY OF ARIZONA
HODGESJ19,78176167,HodgesJ19@cancer.com,,John,,Hodges,,1,Active,05/18/2021 08:09:58,05/18/2021 09:47:51,05/18/2021 09:47:51,05/18/2021 09:47:51,2021-05-18,2793601,UNIVERSITY OF KENTUCKY
SHARPA65,78170555,SharpA65@cancer.com,,Audrey,,Sharp,,1,Active,05/13/2021 10:48:27,,,05/13/2021 10:48:27,2021-05-13,481073,PORTLAND VA MEDICAL CENTER
NOLANL26,78190268,NolanL26@cancer.com,,Luke,,Nolan,,1,Active,05/26/2021 23:08:01,05/27/2021 06:31:16,05/27/2021 06:31:16,05/27/2021 06:31:16,2021-05-27,10012162,NANJING MEDICAL UNIVERSITY
ELLISONS38,78180571,EllisonS38@cancer.com,,Samantha,,Ellison,,1,Active,05/20/2021 16:56:54,05/21/2021 10:18:44,05/21/2021 10:16:23,05/21/2021 10:18:44,2021-05-21,577703,UNIVERSITY OF ILLINOIS AT CHICAGO
ROBERTSM68,78186563,RobertsM68@cancer.com,,Michael,N,Roberts,,1,Active,05/25/2021 12:53:36,05/25/2021 14:46:34,05/25/2021 14:46:34,05/25/2021 14:46:34,2021-05-25,2021601,DARTMOUTH COLLEGE
GRAHAMM43,78184697,GrahamM43@cancer.com,,Michelle,,Graham,,1,Active,05/24/2021 16:11:07,05/24/2021 16:17:52,05/24/2021 16:14:53,05/24/2021 16:17:52,2021-05-24,10034169,RBHS-NEW JERSEY MEDICAL SCHOOL
JACKSONF43,78184998,JacksonF43@cancer.com,,Fiona,Renee,Jackson,,1,Active,05/24/2021 18:15:35,05/27/2021 04:17:29,05/27/2021 04:11:51,05/27/2021 04:17:29,2021-05-27,490201,UNIVERSITY OF ARIZONA
HODGESB52,78181828,HodgesB52@cancer.com,,Benjamin,,Hodges,,1,Active,05/23/2021 10:52:45,05/24/2021 18:31:10,05/24/2021 18:31:10,05/24/2021 18:31:10,2021-05-24,578206,UNIV OF NORTH CAROLINA CHAPEL HILL
PAYNES69,78186482,PayneS69@cancer.com,,Steven,,Payne,,4,Pending Affiliation,05/25/2021 12:29:38,05/25/2021 13:21:52,,05/25/2021 13:21:52,2021-05-25,5245901,MICHIGAN STATE UNIVERSITY
GREENEE71,78188763,GreeneE71@cancer.com,,Emily,,Greene,,1,Active,05/26/2021 07:41:58,05/26/2021 13:05:01,05/26/2021 12:52:51,05/26/2021 13:05:01,2021-05-26,5245901,MICHIGAN STATE UNIVERSITY
KERRC42,78174004,KerrC42@cancer.com,,Charles,,Kerr,,1,Active,05/17/2021 00:31:52,05/18/2021 13:29:41,05/18/2021 13:28:14,05/18/2021 13:29:41,2021-05-18,3543501,UNIVERSITY OF IDAHO
SLATERR94,78177421,SlaterR94@cancer.com,,Rachel,Elizabeth,Slater,,1,Active,05/19/2021 10:09:43,05/20/2021 16:18:32,05/20/2021 16:18:32,05/20/2021 16:18:32,2021-05-20,1196203,"RUTGERS, THE STATE UNIV OF N.J."
PULLMAND21,78187183,PullmanD21@cancer.com,,Donna,,Pullman,,1,Active,05/25/2021 15:00:41,,,05/25/2021 15:00:41,2021-05-25,2021601,DARTMOUTH COLLEGE
MARSHALLO80,78172954,MarshallO80@cancer.com,,Oliver,,Marshall,,1,Active,05/14/2021 14:27:36,05/14/2021 14:48:32,05/14/2021 14:48:32,05/14/2021 14:48:32,2021-05-14,1450402,UNIVERSITY OF MINNESOTA
RAMPLINGK46,78185637,RamplingK46@cancer.com,Dr,Katherine,,Rampling,,1,Active,05/25/2021 08:20:54,05/25/2021 09:32:03,05/25/2021 09:32:03,05/25/2021 09:32:03,2021-05-25,820102,"UNIV OF MARYLAND, COLLEGE PARK"
DOWDG40,78169494,DowdG40@cancer.com,,Grace,,Dowd,,1,Active,05/12/2021 16:04:40,05/12/2021 17:01:55,05/12/2021 16:55:49,05/12/2021 17:01:55,2021-05-12,6144601,NORTHWESTERN UNIVERSITY
REESD38,78170971,ReesD38@cancer.com,,Donna,,Rees,,1,Active,05/13/2021 13:27:19,05/13/2021 18:37:18,05/13/2021 18:33:45,05/13/2021 18:37:18,2021-05-13,1524202,PENNSYLVANIA STATE UNIVERSITY-UNIV PARK
BONDJ95,78172171,BondJ95@cancer.com,,Julia,,Bond,,1,Active,05/14/2021 08:47:16,05/14/2021 12:05:09,05/14/2021 12:05:09,05/14/2021 12:05:09,2021-05-14,218601,CASE WESTERN RESERVE UNIVERSITY
ROSSV95,78177956,RossV95@cancer.com,,Victor,J,Ross,,1,Active,05/19/2021 02:57:07,05/19/2021 03:41:46,05/19/2021 03:41:46,05/19/2021 03:41:46,2021-05-19,212901,INDIAN INSTITUTE OF SCIENCE
VANCEF17,78177959,VanceF17@cancer.com,Dr,Fiona,,Vance,,1,Active,05/19/2021 05:06:51,05/19/2021 06:19:25,05/19/2021 06:19:25,05/19/2021 06:19:25,2021-05-19,10019242,MEDICAL UNIVERSITY OF GRAZ
NORTHT51,78178589,NorthT51@cancer.com,,Theresa,,North,,1,Active,05/19/2021 14:34:24,,,05/19/2021 14:34:24,2021-05-19,2059802,UNIVERSITY OF PITTSBURGH AT PITTSBURGH
HAMILTONR9,78174711,HamiltonR9@cancer.com,,Rachel,Samantha,Hamilton,,1,Active,05/17/2021 12:45:32,05/18/2021 13:26:11,05/18/2021 13:24:37,05/18/2021 13:26:11,2021-05-18,829903,UNIVERSITY OF NEVADA RENO
PARRA17,78180606,ParrA17@cancer.com,,Alexander,,Parr,,1,Active,05/20/2021 17:15:18,05/27/2021 09:21:34,05/27/2021 09:21:34,05/27/2021 09:21:34,2021-05-27,8272601,TEXAS CHRISTIAN UNIVERSITY
ELLISONP71,78172174,EllisonP71@cancer.com,,Piers,H. Vaughn,Ellison,,1,Active,05/14/2021 08:48:30,05/14/2021 15:36:32,05/14/2021 15:31:40,05/14/2021 15:36:32,2021-05-14,1381101,"THE EMMES COMPANY, LLC"
ARNOLDM22,78181903,ArnoldM22@cancer.com,,Mary,,Arnold,,1,Active,05/21/2021 21:25:05,05/22/2021 09:49:40,05/22/2021 09:45:59,05/22/2021 09:49:40,2021-05-22,578206,UNIV OF NORTH CAROLINA CHAPEL HILL
GIBSONS6,78173615,GibsonS6@cancer.com,,Sally,,Gibson,,1,Active,05/15/2021 07:51:21,05/20/2021 11:48:14,05/20/2021 11:48:14,05/20/2021 11:48:14,2021-05-20,1526402,UNIVERSITY OF VIRGINIA
PETERSM8,78179864,PetersM8@cancer.com,,Max,,Peters,,1,Active,05/20/2021 11:19:56,,,05/20/2021 11:19:56,2021-05-20,6297007,OREGON HEALTH & SCIENCE UNIVERSITY
SLATERA89,78169737,SlaterA89@cancer.com,,Andrea,,Slater,,1,Active,05/12/2021 18:52:23,05/13/2021 11:21:43,05/13/2021 11:04:48,05/13/2021 11:21:43,2021-05-13,513807,UNIVERSITY OF SOUTH FLORIDA
SMITHF89,78181831,SmithF89@cancer.com,,Frank,,Smith,,1,Active,05/24/2021 08:16:46,05/25/2021 18:21:11,05/25/2021 18:21:11,05/25/2021 18:21:11,2021-05-25,578206,UNIV OF NORTH CAROLINA CHAPEL HILL
SMITHM3,78178865,SmithM3@cancer.com,,Michelle,,Smith,,1,Active,05/19/2021 19:01:34,05/22/2021 22:35:39,05/22/2021 22:35:39,05/22/2021 22:35:39,2021-05-22,8968001,VIRGINIA POLYTECHNIC INST AND ST UNIV
STEWARTR32,78191228,StewartR32@cancer.com,,Richard,,Stewart,,1,Active,05/27/2021 10:34:00,,,05/27/2021 10:34:00,2021-05-27,1274901,CENTRAL MICHIGAN UNIVERSITY
LAWRENCEO47,78191399,LawrenceO47@cancer.com,Dr,Owen,Maurice,Lawrence,,1,Active,05/27/2021 11:48:51,05/27/2021 12:09:10,05/27/2021 12:09:10,05/27/2021 12:09:10,2021-05-27,577806,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS
SMITHA31,78186322,SmithA31@cancer.com,,Adrian,,Smith,,1,Active,05/25/2021 11:48:22,,,05/25/2021 11:48:22,2021-05-25,2059802,UNIVERSITY OF PITTSBURGH AT PITTSBURGH
KNOXS63,78169691,KnoxS63@cancer.com,,Steven,,Knox,,1,Active,05/13/2021 09:59:30,05/25/2021 15:45:00,05/25/2021 15:45:00,05/25/2021 15:45:00,2021-05-25,578405,UNIVERSITY OF TEXAS EL PASO
HARTF68,78172517,HartF68@cancer.com,Dr,Frank,C,Hart,,1,Active,05/14/2021 11:05:33,05/14/2021 16:31:45,05/14/2021 16:31:45,05/14/2021 16:31:45,2021-05-14,1450402,UNIVERSITY OF MINNESOTA
ABRAHAME98,78187829,AbrahamE98@cancer.com,,Edward,,Abraham,,1,Active,05/25/2021 16:51:43,05/27/2021 12:49:22,05/27/2021 12:49:22,05/27/2021 12:49:22,2021-05-27,578304,UNIVERSITY OF TENNESSEE KNOXVILLE
SUTHERLANDA69,78184668,SutherlandA69@cancer.com,,Angela,,Sutherland,,1,Active,05/24/2021 15:59:59,05/24/2021 16:17:11,05/24/2021 16:17:11,05/24/2021 16:17:11,2021-05-24,1345201,CAROLINAS MEDICAL CENTER
HENDERSONE76,78190992,HendersonE76@cancer.com,,Elizabeth,,Henderson,,1,Active,05/27/2021 08:15:16,05/27/2021 08:47:34,05/27/2021 08:44:47,05/27/2021 08:47:34,2021-05-27,578503,UNIVERSITY OF WISCONSIN-MADISON
PETERSY94,78185584,PetersY94@cancer.com,,Yvonne,,Peters,,1,Active,05/25/2021 05:59:28,05/25/2021 07:16:56,05/25/2021 07:16:56,05/25/2021 07:16:56,2021-05-25,3527409,UNIVERSITY COLLEGE LONDON
MAYL71,78181386,MayL71@cancer.com,,Leonard,,May,,1,Active,05/21/2021 10:20:30,05/21/2021 13:22:19,05/21/2021 13:22:19,05/21/2021 13:22:19,2021-05-21,1484303,UNIVERSITY OF KANSAS MEDICAL CENTER
WALKERG25,78172334,WalkerG25@cancer.com,,Grace,,Walker,,1,Active,05/14/2021 10:08:12,05/14/2021 10:16:33,05/14/2021 10:14:34,05/14/2021 10:16:33,2021-05-14,218601,CASE WESTERN RESERVE UNIVERSITY
DAVIDSONL41,78181964,DavidsonL41@cancer.com,,Luke,C,Davidson,,1,Active,05/21/2021 14:29:12,05/21/2021 17:39:55,05/21/2021 17:39:55,05/21/2021 17:39:55,2021-05-21,10065558,HEALING THE HEART
PAIGEA24,78181965,PaigeA24@cancer.com,,Abigail,Naomi,Paige,,1,Active,05/21/2021 14:29:13,,,05/21/2021 14:29:13,2021-05-21,10065558,HEALING THE HEART
AVERYJ34,78181508,AveryJ34@cancer.com,,Joe,,Avery,,1,Active,05/21/2021 11:14:24,,,05/21/2021 11:14:24,2021-05-21,10049346,"LUTHERAN FAMILY SERVICES OF NEBRASKA, INC."
SANDERSONL62,78188732,SandersonL62@cancer.com,,Lily,,Sanderson,,1,Active,05/26/2021 02:20:56,,,05/26/2021 02:20:56,2021-05-26,1384401,MACQUARIE UNIVERSITY
